design,card,domain,combo,perm,choiceset,option_1,option_2,option_3,option_4,response,order,gender,educ,region,race,age_cross
418,15,15,8,20,adb,1,4,2,,4,5,2,2,3,1,2
418,16,16,7,16,bca,2,3,1,,1,14,2,2,3,1,2
418,17,1,2,4,ca,3,1,,,1,18,2,2,3,1,2
418,18,2,10,33,cbd,3,2,4,,3,17,2,2,3,1,2
418,19,3,2,3,ac,1,3,,,1,24,2,2,3,1,2
418,20,4,3,6,da,4,1,,,1,19,2,2,3,1,2
418,21,5,2,3,ac,1,3,,,1,31,2,2,3,1,2
418,22,6,9,25,acd,1,3,4,,3,27,2,2,3,1,2
418,23,7,11,46,bcda,2,3,4,1,3,29,2,2,3,1,2
418,24,8,5,10,db,4,2,,,2,25,2,2,3,1,2
418,25,9,8,19,abd,1,2,4,,2,26,2,2,3,1,2
418,26,10,9,27,cad,3,1,4,,3,23,2,2,3,1,2
418,27,11,9,26,adc,1,4,3,,3,22,2,2,3,1,2
418,28,12,10,34,cdb,3,4,2,,4,20,2,2,3,1,2
418,29,13,7,15,bac,2,1,3,,2,32,2,2,3,1,2
418,30,14,4,8,cb,3,2,,,3,28,2,2,3,1,2
418,31,15,7,15,bac,2,1,3,,3,21,2,2,3,1,2
418,32,16,1,2,ba,2,1,,,1,30,2,2,3,1,2
419,1,1,7,15,bac,2,1,3,,2,11,2,3,4,1,2
419,2,2,8,19,abd,1,2,4,,1,7,2,3,4,1,2
419,3,3,11,40,acdb,1,3,4,2,1,16,2,3,4,1,2
419,4,4,9,29,dac,4,1,3,,1,4,2,3,4,1,2
419,5,5,6,11,cd,3,4,,,4,5,2,3,4,1,2
419,6,6,6,12,dc,4,3,,,3,3,2,3,4,1,2
419,7,7,2,3,ac,1,3,,,3,15,2,3,4,1,2
419,8,8,4,8,cb,3,2,,,3,1,2,3,4,1,2
419,9,9,11,55,dabc,4,1,2,3,4,12,2,3,4,1,2
419,10,10,3,6,da,4,1,,,1,2,2,3,4,1,2
419,11,11,3,6,da,4,1,,,4,14,2,3,4,1,2
419,12,12,8,20,adb,1,4,2,,1,13,2,3,4,1,2
419,13,13,1,1,ab,1,2,,,2,9,2,3,4,1,2
419,14,14,4,7,bc,2,3,,,2,6,2,3,4,1,2
419,15,15,7,14,acb,1,3,2,,2,8,2,3,4,1,2
419,16,16,3,5,ad,1,4,,,4,10,2,3,4,1,2
419,17,1,9,30,dca,4,3,1,,4,27,2,3,4,1,2
419,18,2,3,5,ad,1,4,,,1,23,2,3,4,1,2
419,19,3,6,12,dc,4,3,,,4,32,2,3,4,1,2
419,20,4,8,20,adb,1,4,2,,1,20,2,3,4,1,2
419,21,5,1,1,ab,1,2,,,1,21,2,3,4,1,2
419,22,6,8,21,bad,2,1,4,,1,19,2,3,4,1,2
419,23,7,7,13,abc,1,2,3,,3,31,2,3,4,1,2
419,24,8,10,35,dbc,4,2,3,,3,17,2,3,4,1,2
419,25,9,3,5,ad,1,4,,,4,28,2,3,4,1,2
419,26,10,1,1,ab,1,2,,,2,18,2,3,4,1,2
419,27,11,2,4,ca,3,1,,,3,30,2,3,4,1,2
419,28,12,3,6,da,4,1,,,1,29,2,3,4,1,2
419,29,13,10,33,cbd,3,2,4,,2,25,2,3,4,1,2
419,30,14,7,17,cab,3,1,2,,2,22,2,3,4,1,2
419,31,15,6,11,cd,3,4,,,3,24,2,3,4,1,2
419,32,16,10,34,cdb,3,4,2,,4,26,2,3,4,1,2
420,1,1,8,21,bad,2,1,4,,2,7,2,3,3,1,2
420,2,2,9,25,acd,1,3,4,,4,9,2,3,3,1,2
420,3,3,5,9,bd,2,4,,,4,5,2,3,3,1,2
420,4,4,4,7,bc,2,3,,,2,4,2,3,3,1,2
420,5,5,10,35,dbc,4,2,3,,3,3,2,3,3,1,2
420,6,6,9,27,cad,3,1,4,,4,1,2,3,3,1,2
420,7,7,5,9,bd,2,4,,,4,13,2,3,3,1,2
420,8,8,2,3,ac,1,3,,,1,14,2,3,3,1,2
420,9,9,5,10,db,4,2,,,4,8,2,3,3,1,2
420,10,10,2,3,ac,1,3,,,1,6,2,3,3,1,2
420,11,11,4,8,cb,3,2,,,3,10,2,3,3,1,2
420,12,12,5,9,bd,2,4,,,2,15,2,3,3,1,2
420,13,13,7,17,cab,3,1,2,,2,2,2,3,3,1,2
420,14,14,1,1,ab,1,2,,,1,16,2,3,3,1,2
420,15,15,1,1,ab,1,2,,,1,11,2,3,3,1,2
420,16,16,6,11,cd,3,4,,,3,12,2,3,3,1,2
420,17,1,4,8,cb,3,2,,,2,23,2,3,3,1,2
420,18,2,7,18,cba,3,2,1,,3,25,2,3,3,1,2
420,19,3,8,24,dba,4,2,1,,4,21,2,3,3,1,2
420,20,4,11,52,cbda,3,2,4,1,2,20,2,3,3,1,2
420,21,5,11,51,cbad,3,2,1,4,3,19,2,3,3,1,2
420,22,6,6,12,dc,4,3,,,4,17,2,3,3,1,2
420,23,7,8,24,dba,4,2,1,,4,29,2,3,3,1,2
420,24,8,5,10,db,4,2,,,4,30,2,3,3,1,2
420,25,9,4,7,bc,2,3,,,2,24,2,3,3,1,2
420,26,10,1,1,ab,1,2,,,2,22,2,3,3,1,2
420,27,11,8,23,dab,4,1,2,,1,26,2,3,3,1,2
420,28,12,4,8,cb,3,2,,,2,31,2,3,3,1,2
420,29,13,10,36,dcb,4,3,2,,2,18,2,3,3,1,2
420,30,14,4,8,cb,3,2,,,2,32,2,3,3,1,2
420,31,15,8,22,bda,2,4,1,,4,27,2,3,3,1,2
420,32,16,10,33,cbd,3,2,4,,2,28,2,3,3,1,2
421,1,1,2,3,ac,1,3,,,1,8,1,5,3,1,2
421,2,2,11,37,abcd,1,2,3,4,2,11,1,5,3,1,2
421,3,3,7,17,cab,3,1,2,,1,3,1,5,3,1,2
421,4,4,3,6,da,4,1,,,1,1,1,5,3,1,2
421,5,5,8,19,abd,1,2,4,,2,12,1,5,3,1,2
421,6,6,11,38,abdc,1,2,4,3,3,2,1,5,3,1,2
421,7,7,3,5,ad,1,4,,,1,10,1,5,3,1,2
421,8,8,3,5,ad,1,4,,,1,7,1,5,3,1,2
421,9,9,6,11,cd,3,4,,,4,9,1,5,3,1,2
421,10,10,6,11,cd,3,4,,,3,13,1,5,3,1,2
421,11,11,4,8,cb,3,2,,,2,14,1,5,3,1,2
421,12,12,1,1,ab,1,2,,,1,4,1,5,3,1,2
421,13,13,5,10,db,4,2,,,4,6,1,5,3,1,2
421,14,14,6,12,dc,4,3,,,4,15,1,5,3,1,2
421,15,15,4,7,bc,2,3,,,2,16,1,5,3,1,2
421,16,16,8,22,bda,2,4,1,,1,5,1,5,3,1,2
421,17,1,6,12,dc,4,3,,,4,24,1,5,3,1,2
421,18,2,8,19,abd,1,2,4,,2,27,1,5,3,1,2
421,19,3,8,22,bda,2,4,1,,1,19,1,5,3,1,2
421,20,4,4,7,bc,2,3,,,2,17,1,5,3,1,2
421,21,5,10,32,bdc,2,4,3,,3,28,1,5,3,1,2
421,22,6,10,33,cbd,3,2,4,,3,18,1,5,3,1,2
421,23,7,5,9,bd,2,4,,,2,26,1,5,3,1,2
421,24,8,10,32,bdc,2,4,3,,3,23,1,5,3,1,2
421,25,9,11,56,dacb,4,1,3,2,1,25,1,5,3,1,2
421,26,10,5,10,db,4,2,,,2,29,1,5,3,1,2
421,27,11,8,23,dab,4,1,2,,1,30,1,5,3,1,2
421,28,12,3,6,da,4,1,,,1,20,1,5,3,1,2
421,29,13,7,18,cba,3,2,1,,3,22,1,5,3,1,2
421,30,14,11,40,acdb,1,3,4,2,1,31,1,5,3,1,2
421,31,15,9,28,cda,3,4,1,,4,32,1,5,3,1,2
421,32,16,1,1,ab,1,2,,,1,21,1,5,3,1,2
422,1,1,5,10,db,4,2,,,2,10,1,6,3,1,3
422,2,2,7,13,abc,1,2,3,,3,1,1,6,3,1,3
422,3,3,5,10,db,4,2,,,2,11,1,6,3,1,3
422,4,4,7,13,abc,1,2,3,,2,3,1,6,3,1,3
422,5,5,7,14,acb,1,3,2,,2,6,1,6,3,1,3
422,6,6,3,5,ad,1,4,,,4,5,1,6,3,1,3
422,7,7,3,6,da,4,1,,,4,14,1,6,3,1,3
422,8,8,1,1,ab,1,2,,,2,4,1,6,3,1,3
422,9,9,8,22,bda,2,4,1,,1,2,1,6,3,1,3
422,10,10,6,12,dc,4,3,,,3,15,1,6,3,1,3
422,11,11,3,5,ad,1,4,,,4,7,1,6,3,1,3
422,12,12,7,15,bac,2,1,3,,1,12,1,6,3,1,3
422,13,13,5,10,db,4,2,,,4,8,1,6,3,1,3
422,14,14,8,20,adb,1,4,2,,1,13,1,6,3,1,3
422,15,15,5,10,db,4,2,,,4,9,1,6,3,1,3
422,16,16,10,34,cdb,3,4,2,,3,16,1,6,3,1,3
422,17,1,11,41,adbc,1,4,2,3,1,26,1,6,3,1,3
422,18,2,6,11,cd,3,4,,,3,17,1,6,3,1,3
422,19,3,4,7,bc,2,3,,,2,27,1,6,3,1,3
422,20,4,5,10,db,4,2,,,2,19,1,6,3,1,3
422,21,5,6,11,cd,3,4,,,3,22,1,6,3,1,3
422,22,6,2,3,ac,1,3,,,1,21,1,6,3,1,3
422,23,7,8,23,dab,4,1,2,,2,30,1,6,3,1,3
422,24,8,5,9,bd,2,4,,,2,20,1,6,3,1,3
422,25,9,4,7,bc,2,3,,,3,18,1,6,3,1,3
422,26,10,2,4,ca,3,1,,,3,31,1,6,3,1,3
422,27,11,2,3,ac,1,3,,,3,23,1,6,3,1,3
422,28,12,9,25,acd,1,3,4,,1,28,1,6,3,1,3
422,29,13,1,1,ab,1,2,,,1,24,1,6,3,1,3
422,30,14,11,37,abcd,1,2,3,4,1,29,1,6,3,1,3
422,31,15,3,6,da,4,1,,,1,25,1,6,3,1,3
422,32,16,2,4,ca,3,1,,,3,32,1,6,3,1,3
423,1,1,8,21,bad,2,1,4,,2,27,1,4,2,1,1
423,2,2,5,10,db,4,2,,,2,21,1,4,2,1,1
423,3,3,11,43,bacd,2,1,3,4,1,29,1,4,2,1,1
423,4,4,1,1,ab,1,2,,,2,28,1,4,2,1,1
423,5,5,8,23,dab,4,1,2,,2,23,1,4,2,1,1
423,6,6,3,6,da,4,1,,,4,18,1,4,2,1,1
423,7,7,5,9,bd,2,4,,,2,25,1,4,2,1,1
423,8,8,2,3,ac,1,3,,,1,31,1,4,2,1,1
423,9,9,8,23,dab,4,1,2,,1,30,1,4,2,1,1
423,10,10,1,1,ab,1,2,,,1,24,1,4,2,1,1
423,11,11,8,22,bda,2,4,1,,1,20,1,4,2,1,1
423,12,12,4,8,cb,3,2,,,2,22,1,4,2,1,1
423,13,13,4,8,cb,3,2,,,2,19,1,4,2,1,1
423,14,14,10,35,dbc,4,2,3,,2,32,1,4,2,1,1
423,15,15,4,8,cb,3,2,,,2,26,1,4,2,1,1
423,16,16,10,34,cdb,3,4,2,,2,17,1,4,2,1,1
423,17,1,3,5,ad,1,4,,,4,11,1,4,2,1,1
423,18,2,7,14,acb,1,3,2,,1,5,1,4,2,1,1
423,19,3,7,14,acb,1,3,2,,1,13,1,4,2,1,1
423,20,4,9,30,dca,4,3,1,,3,12,1,4,2,1,1
423,21,5,4,7,bc,2,3,,,2,7,1,4,2,1,1
423,22,6,7,13,abc,1,2,3,,2,2,1,4,2,1,1
423,23,7,9,27,cad,3,1,4,,3,9,1,4,2,1,1
423,24,8,9,29,dac,4,1,3,,1,15,1,4,2,1,1
423,25,9,2,4,ca,3,1,,,1,14,1,4,2,1,1
423,26,10,11,43,bacd,2,1,3,4,1,8,1,4,2,1,1
423,27,11,10,31,bcd,2,3,4,,4,4,1,4,2,1,1
423,28,12,9,28,cda,3,4,1,,4,6,1,4,2,1,1
423,29,13,1,1,ab,1,2,,,2,3,1,4,2,1,1
423,30,14,8,20,adb,1,4,2,,1,16,1,4,2,1,1
423,31,15,3,5,ad,1,4,,,4,10,1,4,2,1,1
423,32,16,3,6,da,4,1,,,4,1,1,4,2,1,1
424,1,1,11,39,acbd,1,3,2,4,2,15,1,5,3,1,2
424,2,2,2,4,ca,3,1,,,3,12,1,5,3,1,2
424,3,3,9,25,acd,1,3,4,,1,14,1,5,3,1,2
424,4,4,7,14,acb,1,3,2,,3,1,1,5,3,1,2
424,5,5,8,20,adb,1,4,2,,1,11,1,5,3,1,2
424,6,6,6,11,cd,3,4,,,3,13,1,5,3,1,2
424,7,7,1,2,ba,2,1,,,1,4,1,5,3,1,2
424,8,8,5,9,bd,2,4,,,2,16,1,5,3,1,2
424,9,9,2,4,ca,3,1,,,1,5,1,5,3,1,2
424,10,10,7,13,abc,1,2,3,,1,7,1,5,3,1,2
424,11,11,11,49,cabd,3,1,2,4,1,2,1,5,3,1,2
424,12,12,1,2,ba,2,1,,,1,8,1,5,3,1,2
424,13,13,8,23,dab,4,1,2,,4,3,1,5,3,1,2
424,14,14,10,33,cbd,3,2,4,,2,9,1,5,3,1,2
424,15,15,6,12,dc,4,3,,,4,10,1,5,3,1,2
424,16,16,7,15,bac,2,1,3,,1,6,1,5,3,1,2
424,17,1,4,7,bc,2,3,,,2,31,1,5,3,1,2
424,18,2,6,11,cd,3,4,,,4,28,1,5,3,1,2
424,19,3,5,9,bd,2,4,,,2,30,1,5,3,1,2
424,20,4,4,7,bc,2,3,,,3,17,1,5,3,1,2
424,21,5,4,8,cb,3,2,,,2,27,1,5,3,1,2
424,22,6,3,5,ad,1,4,,,1,29,1,5,3,1,2
424,23,7,8,24,dba,4,2,1,,1,20,1,5,3,1,2
424,24,8,7,14,acb,1,3,2,,2,32,1,5,3,1,2
424,25,9,3,6,da,4,1,,,1,21,1,5,3,1,2
424,26,10,11,46,bcda,2,3,4,1,1,23,1,5,3,1,2
424,27,11,4,8,cb,3,2,,,2,18,1,5,3,1,2
424,28,12,10,33,cbd,3,2,4,,4,24,1,5,3,1,2
424,29,13,3,5,ad,1,4,,,4,19,1,5,3,1,2
424,30,14,9,27,cad,3,1,4,,1,25,1,5,3,1,2
424,31,15,7,13,abc,1,2,3,,1,26,1,5,3,1,2
424,32,16,3,6,da,4,1,,,1,22,1,5,3,1,2
425,1,1,3,5,ad,1,4,,,1,13,2,4,2,2,2
425,2,2,2,3,ac,1,3,,,1,11,2,4,2,2,2
425,3,3,10,36,dcb,4,3,2,,4,8,2,4,2,2,2
425,4,4,9,29,dac,4,1,3,,1,16,2,4,2,2,2
425,5,5,9,26,adc,1,4,3,,3,4,2,4,2,2,2
425,6,6,3,6,da,4,1,,,1,15,2,4,2,2,2
425,7,7,2,3,ac,1,3,,,1,10,2,4,2,2,2
425,8,8,8,22,bda,2,4,1,,1,2,2,4,2,2,2
425,9,9,8,20,adb,1,4,2,,4,7,2,4,2,2,2
425,10,10,7,15,bac,2,1,3,,2,14,2,4,2,2,2
425,11,11,1,1,ab,1,2,,,2,5,2,4,2,2,2
425,12,12,1,2,ba,2,1,,,1,12,2,4,2,2,2
425,13,13,11,47,bdac,2,4,1,3,2,1,2,4,2,2,2
425,14,14,2,3,ac,1,3,,,1,9,2,4,2,2,2
425,15,15,1,2,ba,2,1,,,1,3,2,4,2,2,2
425,16,16,7,18,cba,3,2,1,,3,6,2,4,2,2,2
425,17,1,5,10,db,4,2,,,2,29,2,4,2,2,2
425,18,2,5,9,bd,2,4,,,2,27,2,4,2,2,2
425,19,3,11,45,bcad,2,3,1,4,1,24,2,4,2,2,2
425,20,4,10,34,cdb,3,4,2,,2,32,2,4,2,2,2
425,21,5,7,17,cab,3,1,2,,3,20,2,4,2,2,2
425,22,6,2,3,ac,1,3,,,1,31,2,4,2,2,2
425,23,7,8,19,abd,1,2,4,,2,26,2,4,2,2,2
425,24,8,2,3,ac,1,3,,,1,18,2,4,2,2,2
425,25,9,10,34,cdb,3,4,2,,3,23,2,4,2,2,2
425,26,10,9,28,cda,3,4,1,,3,30,2,4,2,2,2
425,27,11,9,26,adc,1,4,3,,3,21,2,4,2,2,2
425,28,12,6,12,dc,4,3,,,4,28,2,4,2,2,2
425,29,13,9,29,dac,4,1,3,,4,17,2,4,2,2,2
425,30,14,8,22,bda,2,4,1,,4,25,2,4,2,2,2
425,31,15,4,8,cb,3,2,,,3,19,2,4,2,2,2
425,32,16,9,25,acd,1,3,4,,3,22,2,4,2,2,2
426,1,1,11,42,adcb,1,4,3,2,2,17,2,5,2,1,1
426,2,2,7,13,abc,1,2,3,,3,31,2,5,2,1,1
426,3,3,5,10,db,4,2,,,4,27,2,5,2,1,1
426,4,4,1,1,ab,1,2,,,1,22,2,5,2,1,1
426,5,5,4,7,bc,2,3,,,3,24,2,5,2,1,1
426,6,6,5,10,db,4,2,,,4,29,2,5,2,1,1
426,7,7,5,10,db,4,2,,,4,25,2,5,2,1,1
426,8,8,5,9,bd,2,4,,,2,23,2,5,2,1,1
426,9,9,10,33,cbd,3,2,4,,2,30,2,5,2,1,1
426,10,10,9,30,dca,4,3,1,,4,18,2,5,2,1,1
426,11,11,3,5,ad,1,4,,,4,32,2,5,2,1,1
426,12,12,8,24,dba,4,2,1,,2,26,2,5,2,1,1
426,13,13,5,10,db,4,2,,,2,28,2,5,2,1,1
426,14,14,4,7,bc,2,3,,,2,20,2,5,2,1,1
426,15,15,1,1,ab,1,2,,,1,19,2,5,2,1,1
426,16,16,9,25,acd,1,3,4,,3,21,2,5,2,1,1
426,17,1,8,20,adb,1,4,2,,2,1,2,5,2,1,1
426,18,2,4,7,bc,2,3,,,3,15,2,5,2,1,1
426,19,3,11,37,abcd,1,2,3,4,4,11,2,5,2,1,1
426,20,4,3,6,da,4,1,,,1,6,2,5,2,1,1
426,21,5,11,55,dabc,4,1,2,3,1,8,2,5,2,1,1
426,22,6,1,1,ab,1,2,,,1,13,2,5,2,1,1
426,23,7,9,30,dca,4,3,1,,4,9,2,5,2,1,1
426,24,8,2,3,ac,1,3,,,1,7,2,5,2,1,1
426,25,9,3,6,da,4,1,,,1,14,2,5,2,1,1
426,26,10,7,16,bca,2,3,1,,2,2,2,5,2,1,1
426,27,11,1,1,ab,1,2,,,2,16,2,5,2,1,1
426,28,12,10,33,cbd,3,2,4,,2,10,2,5,2,1,1
426,29,13,9,30,dca,4,3,1,,3,12,2,5,2,1,1
426,30,14,9,29,dac,4,1,3,,4,4,2,5,2,1,1
426,31,15,8,22,bda,2,4,1,,1,3,2,5,2,1,1
426,32,16,2,3,ac,1,3,,,3,5,2,5,2,1,1
427,1,1,2,4,ca,3,1,,,3,2,2,3,4,1,2
427,2,2,4,8,cb,3,2,,,2,9,2,3,4,1,2
427,3,3,10,31,bcd,2,3,4,,4,8,2,3,4,1,2
427,4,4,1,1,ab,1,2,,,2,13,2,3,4,1,2
427,5,5,3,6,da,4,1,,,1,12,2,3,4,1,2
427,6,6,2,4,ca,3,1,,,1,15,2,3,4,1,2
427,7,7,3,5,ad,1,4,,,1,4,2,3,4,1,2
427,8,8,6,11,cd,3,4,,,3,10,2,3,4,1,2
427,9,9,5,10,db,4,2,,,2,3,2,3,4,1,2
427,10,10,9,26,adc,1,4,3,,1,14,2,3,4,1,2
427,11,11,11,56,dacb,4,1,3,2,3,1,2,3,4,1,2
427,12,12,3,6,da,4,1,,,4,7,2,3,4,1,2
427,13,13,7,17,cab,3,1,2,,2,11,2,3,4,1,2
427,14,14,7,15,bac,2,1,3,,1,6,2,3,4,1,2
427,15,15,2,3,ac,1,3,,,1,16,2,3,4,1,2
427,16,16,4,8,cb,3,2,,,3,5,2,3,4,1,2
427,17,1,4,7,bc,2,3,,,3,18,2,3,4,1,2
427,18,2,6,11,cd,3,4,,,3,25,2,3,4,1,2
427,19,3,6,11,cd,3,4,,,4,24,2,3,4,1,2
427,20,4,8,24,dba,4,2,1,,2,29,2,3,4,1,2
427,21,5,6,12,dc,4,3,,,3,28,2,3,4,1,2
427,22,6,1,2,ba,2,1,,,2,31,2,3,4,1,2
427,23,7,8,23,dab,4,1,2,,1,20,2,3,4,1,2
427,24,8,7,14,acb,1,3,2,,3,26,2,3,4,1,2
427,25,9,8,19,abd,1,2,4,,2,19,2,3,4,1,2
427,26,10,6,12,dc,4,3,,,4,30,2,3,4,1,2
427,27,11,4,7,bc,2,3,,,3,17,2,3,4,1,2
427,28,12,4,7,bc,2,3,,,3,23,2,3,4,1,2
427,29,13,1,1,ab,1,2,,,2,27,2,3,4,1,2
427,30,14,2,4,ca,3,1,,,1,22,2,3,4,1,2
427,31,15,3,6,da,4,1,,,1,32,2,3,4,1,2
427,32,16,6,12,dc,4,3,,,4,21,2,3,4,1,2
428,1,1,5,9,bd,2,4,,,2,25,2,3,2,1,3
428,2,2,2,4,ca,3,1,,,1,29,2,3,2,1,3
428,3,3,4,7,bc,2,3,,,3,30,2,3,2,1,3
428,4,4,1,2,ba,2,1,,,2,22,2,3,2,1,3
428,5,5,1,1,ab,1,2,,,1,23,2,3,2,1,3
428,6,6,2,3,ac,1,3,,,1,31,2,3,2,1,3
428,7,7,2,4,ca,3,1,,,3,26,2,3,2,1,3
428,8,8,9,28,cda,3,4,1,,1,17,2,3,2,1,3
428,9,9,2,3,ac,1,3,,,3,19,2,3,2,1,3
428,10,10,10,36,dcb,4,3,2,,2,24,2,3,2,1,3
428,11,11,8,24,dba,4,2,1,,4,32,2,3,2,1,3
428,12,12,8,21,bad,2,1,4,,1,20,2,3,2,1,3
428,13,13,8,20,adb,1,4,2,,4,18,2,3,2,1,3
428,14,14,8,21,bad,2,1,4,,4,28,2,3,2,1,3
428,15,15,3,5,ad,1,4,,,4,27,2,3,2,1,3
428,16,16,8,24,dba,4,2,1,,2,21,2,3,2,1,3
428,17,1,2,4,ca,3,1,,,1,9,2,3,2,1,3
428,18,2,4,7,bc,2,3,,,2,13,2,3,2,1,3
428,19,3,8,21,bad,2,1,4,,4,14,2,3,2,1,3
428,20,4,10,35,dbc,4,2,3,,2,6,2,3,2,1,3
428,21,5,8,19,abd,1,2,4,,1,7,2,3,2,1,3
428,22,6,1,2,ba,2,1,,,2,15,2,3,2,1,3
428,23,7,8,21,bad,2,1,4,,4,10,2,3,2,1,3
428,24,8,3,6,da,4,1,,,1,1,2,3,2,1,3
428,25,9,1,1,ab,1,2,,,2,3,2,3,2,1,3
428,26,10,4,8,cb,3,2,,,2,8,2,3,2,1,3
428,27,11,5,9,bd,2,4,,,4,16,2,3,2,1,3
428,28,12,4,7,bc,2,3,,,3,4,2,3,2,1,3
428,29,13,3,5,ad,1,4,,,4,2,2,3,2,1,3
428,30,14,9,29,dac,4,1,3,,4,12,2,3,2,1,3
428,31,15,5,9,bd,2,4,,,4,11,2,3,2,1,3
428,32,16,9,27,cad,3,1,4,,3,5,2,3,2,1,3
429,1,1,2,4,ca,3,1,,,3,26,2,2,3,1,3
429,2,2,11,60,dcba,4,3,2,1,4,20,2,2,3,1,3
429,3,3,11,55,dabc,4,1,2,3,1,28,2,2,3,1,3
429,4,4,9,29,dac,4,1,3,,1,25,2,2,3,1,3
429,5,5,8,19,abd,1,2,4,,4,27,2,2,3,1,3
429,6,6,9,27,cad,3,1,4,,4,30,2,2,3,1,3
429,7,7,10,31,bcd,2,3,4,,3,31,2,2,3,1,3
429,8,8,6,12,dc,4,3,,,3,32,2,2,3,1,3
429,9,9,11,60,dcba,4,3,2,1,4,22,2,2,3,1,3
429,10,10,8,23,dab,4,1,2,,2,18,2,2,3,1,3
429,11,11,7,14,acb,1,3,2,,2,19,2,2,3,1,3
429,12,12,10,33,cbd,3,2,4,,2,29,2,2,3,1,3
429,13,13,1,2,ba,2,1,,,1,23,2,2,3,1,3
429,14,14,8,19,abd,1,2,4,,2,21,2,2,3,1,3
429,15,15,6,12,dc,4,3,,,4,17,2,2,3,1,3
429,16,16,11,38,abdc,1,2,4,3,3,24,2,2,3,1,3
429,17,1,4,8,cb,3,2,,,2,10,2,2,3,1,3
429,18,2,5,9,bd,2,4,,,4,4,2,2,3,1,3
429,19,3,4,8,cb,3,2,,,3,12,2,2,3,1,3
429,20,4,2,3,ac,1,3,,,1,9,2,2,3,1,3
429,21,5,11,38,abdc,1,2,4,3,4,11,2,2,3,1,3
429,22,6,7,15,bac,2,1,3,,2,14,2,2,3,1,3
429,23,7,5,10,db,4,2,,,4,15,2,2,3,1,3
429,24,8,5,10,db,4,2,,,2,16,2,2,3,1,3
429,25,9,1,1,ab,1,2,,,1,6,2,2,3,1,3
429,26,10,3,5,ad,1,4,,,1,2,2,2,3,1,3
429,27,11,6,11,cd,3,4,,,4,3,2,2,3,1,3
429,28,12,5,10,db,4,2,,,2,13,2,2,3,1,3
429,29,13,3,6,da,4,1,,,4,7,2,2,3,1,3
429,30,14,10,31,bcd,2,3,4,,2,5,2,2,3,1,3
429,31,15,4,7,bc,2,3,,,3,1,2,2,3,1,3
429,32,16,8,23,dab,4,1,2,,2,8,2,2,3,1,3
430,1,1,2,4,ca,3,1,,,1,29,1,2,3,3,1
430,2,2,2,4,ca,3,1,,,1,18,1,2,3,3,1
430,3,3,5,9,bd,2,4,,,4,17,1,2,3,3,1
430,4,4,2,3,ac,1,3,,,3,22,1,2,3,3,1
430,5,5,10,31,bcd,2,3,4,,4,23,1,2,3,3,1
430,6,6,6,11,cd,3,4,,,3,30,1,2,3,3,1
430,7,7,7,15,bac,2,1,3,,2,32,1,2,3,3,1
430,8,8,9,26,adc,1,4,3,,3,19,1,2,3,3,1
430,9,9,5,10,db,4,2,,,2,31,1,2,3,3,1
430,10,10,9,28,cda,3,4,1,,4,24,1,2,3,3,1
430,11,11,7,18,cba,3,2,1,,1,28,1,2,3,3,1
430,12,12,3,6,da,4,1,,,4,27,1,2,3,3,1
430,13,13,6,12,dc,4,3,,,4,25,1,2,3,3,1
430,14,14,1,1,ab,1,2,,,1,26,1,2,3,3,1
430,15,15,6,12,dc,4,3,,,4,21,1,2,3,3,1
430,16,16,9,29,dac,4,1,3,,3,20,1,2,3,3,1
430,17,1,8,20,adb,1,4,2,,1,13,1,2,3,3,1
430,18,2,7,14,acb,1,3,2,,1,2,1,2,3,3,1
430,19,3,6,12,dc,4,3,,,3,1,1,2,3,3,1
430,20,4,7,17,cab,3,1,2,,3,6,1,2,3,3,1
430,21,5,1,2,ba,2,1,,,1,7,1,2,3,3,1
430,22,6,2,3,ac,1,3,,,3,14,1,2,3,3,1
430,23,7,10,32,bdc,2,4,3,,2,16,1,2,3,3,1
430,24,8,7,14,acb,1,3,2,,3,3,1,2,3,3,1
430,25,9,7,17,cab,3,1,2,,1,15,1,2,3,3,1
430,26,10,5,10,db,4,2,,,4,8,1,2,3,3,1
430,27,11,1,1,ab,1,2,,,1,12,1,2,3,3,1
430,28,12,5,9,bd,2,4,,,4,11,1,2,3,3,1
430,29,13,5,9,bd,2,4,,,4,9,1,2,3,3,1
430,30,14,2,4,ca,3,1,,,1,10,1,2,3,3,1
430,31,15,4,7,bc,2,3,,,2,5,1,2,3,3,1
430,32,16,2,4,ca,3,1,,,3,4,1,2,3,3,1
431,1,1,10,34,cdb,3,4,2,,2,28,1,3,2,1,3
431,2,2,9,28,cda,3,4,1,,3,17,1,3,2,1,3
431,3,3,3,6,da,4,1,,,1,25,1,3,2,1,3
431,4,4,7,13,abc,1,2,3,,3,31,1,3,2,1,3
431,5,5,11,43,bacd,2,1,3,4,4,23,1,3,2,1,3
431,6,6,3,5,ad,1,4,,,1,29,1,3,2,1,3
431,7,7,1,1,ab,1,2,,,1,24,1,3,2,1,3
431,8,8,1,1,ab,1,2,,,2,18,1,3,2,1,3
431,9,9,1,2,ba,2,1,,,2,30,1,3,2,1,3
431,10,10,4,8,cb,3,2,,,2,26,1,3,2,1,3
431,11,11,5,10,db,4,2,,,2,21,1,3,2,1,3
431,12,12,2,4,ca,3,1,,,1,22,1,3,2,1,3
431,13,13,8,22,bda,2,4,1,,1,32,1,3,2,1,3
